翡丽郡花园 3室2厅87.33m²满五年,3室2厅,87.33㎡,精装,中层(共31层),南,有电梯,370万,"翡丽郡花园
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 宝安沙井11号线后亭站 华侨城四海云亭3房满五,3室2厅,89.27㎡,精装,低层(共33层),东南,有电梯,390万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
万科星城 3室2厅80.64m²满五唯一,3室2厅,80.64㎡,精装,低层(共41层),南,有电梯,385万,"万科星城
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 宝安沙井11号线后亭站 四海3房满五年出售,3室2厅,87.98㎡,毛坯,高层(共33层),南北,有电梯,400万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 宝安沙井11号线后亭站 华侨城四海云亭3房满五,3室2厅,89.23㎡,精装,高层(共33层),东南,有电梯,380万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 宝安沙井11号线后亭站 华侨城四海云亭3房满五,3室2厅,89.27㎡,精装,高层(共33层),东南,有电梯,340万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 宝安沙井11号线后亭站 华侨城四海云亭3房满五,3室2厅,89.27㎡,精装,中层(共33层),东南,有电梯,330万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 宝安沙井11号线后亭站 华侨城四海云亭3房满五,3室2厅,89.27㎡,精装,中层(共33层),南,有电梯,380万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 宝安沙井11号线后亭站 华侨城四海云亭3房满五,3室2厅,89.59㎡,精装,中层(共33层),南,有电梯,400万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
万科星城 3室2厅80.87m²满五唯一,3室2厅,80.87㎡,精装,低层(共45层),南,有电梯,360万,"万科星城
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 3室2厅89.27m²精装修,3室2厅,89.27㎡,精装,低层(共33层),东南,有电梯,360万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
万科星城 3室2厅81.18m²精装修,3室2厅,81.18㎡,精装,低层(共44层),西南,有电梯,385万,"万科星城
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 3室2厅87.94m²满五唯一,3室2厅,87.94㎡,精装,中层(共33层),东南,有电梯,320万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 3室2厅89.23m²普通装修,3室2厅,89.23㎡,简装,中层(共33层),东南,有电梯,380万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 3室2厅87.98m²满五年,3室2厅,87.98㎡,毛坯,中层(共33层),东南,有电梯,345万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
博林君瑞 3室2厅89.11m²精装修,3室2厅,89.11㎡,精装,高层(共33层),南,有电梯,400万,"博林君瑞
                                        

                                        宝安
                                        -
                                        沙井"
中熙香莎公馆 3室2厅82.99m²普通装修,3室2厅,82.99㎡,简装,中层(共32层),西北,有电梯,360万,"中熙香莎公馆
                                        

                                        宝安
                                        -
                                        沙井"
翡丽郡花园 3室2厅88.13m²满五唯一,3室2厅,88.13㎡,精装,高层(共31层),南,有电梯,390万,"翡丽郡花园
                                        

                                        宝安
                                        -
                                        沙井"
西荟城四期 3室1厅76.68m²满五唯一,3室1厅,76.68㎡,精装,中层(共32层),西北,有电梯,350万,"西荟城四期
                                        

                                        宝安
                                        -
                                        沙井"
西荟城四期 3室2厅76.67m²满五唯一,3室2厅,76.67㎡,精装,高层(共32层),北,有电梯,400万,"西荟城四期
                                        

                                        宝安
                                        -
                                        沙井"
博林君瑞 3室2厅88.74m²精装修,3室2厅,88.74㎡,精装,高层(共33层),东南,有电梯,400万,"博林君瑞
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 3室 80.16㎡,3室0厅,80.16㎡,383万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 宝安沙井11号线后亭站 华侨城四海云亭2房满五,2室2厅,77.33㎡,精装,中层(共33层),西,有电梯,320万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
丽沙花都 2室2厅76.33m²满五年,2室2厅,76.33㎡,精装,低层(共10层),南,有电梯,350万,"丽沙花都
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 2室2厅77.33m²精装修,2室2厅,77.33㎡,精装,中层(共33层),南,有电梯,360万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 宝安沙井11号线后亭站，四海精2房满五年诚意出售,2室2厅,80.16㎡,简装,低层(共33层),东,有电梯,380万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 宝安沙井11号线后亭站 华侨城四海云亭2房满五,2室2厅,77.33㎡,简装,高层(共33层),西南,有电梯,375万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
丽沙花都 3室2厅92.07m²满五年,3室2厅,92.07㎡,精装,高层(共18层),东南,有电梯,380万,"丽沙花都
                                        

                                        宝安
                                        -
                                        沙井"
丽沙花都 2室2厅74.67m²满五年,2室2厅,74.67㎡,精装,低层(共10层),西南,有电梯,350万,"丽沙花都
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 2室2厅76.16m²满五年,2室2厅,76.16㎡,精装,中层(共33层),西,有电梯,390万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
丽沙花都 2室2厅70.78m²精装修,2室2厅,70.78㎡,精装,中层(共10层),南,有电梯,300万,"丽沙花都
                                        

                                        宝安
                                        -
                                        沙井"
四海云亭 2室2厅77.33m²满五唯一,2室2厅,77.33㎡,精装,低层(共33层),西,有电梯,386万,"四海云亭
                                        

                                        宝安
                                        -
                                        沙井"
棕榈堡 2室2厅75.58m²满五年,2室2厅,75.58㎡,精装,高层(共16层),东南,有电梯,388万,"棕榈堡
                                        

                                        宝安
                                        -
                                        沙井"
西荟城一期 2室 80.32㎡,2室0厅,80.32㎡,394万,"西荟城一期
                                        

                                        宝安
                                        -
                                        沙井"
西荟城一期 2室 80.32㎡,2室0厅,80.32㎡,394万,"西荟城一期
                                        

                                        宝安
                                        -
                                        沙井"
西荟城一期 4室 70.32㎡,4室0厅,70.32㎡,345万,"西荟城一期
                                        

                                        宝安
                                        -
                                        沙井"
西荟城四期 西荟城购物广场楼上 精装修二房二厅 家私电器全,2室2厅,68.49㎡,精装,中层(共32层),西南,有电梯,380万,"西荟城四期
                                        

                                        宝安
                                        -
                                        沙井"
西荟城四期 2室2厅68.49m²满五唯一,2室2厅,68.49㎡,精装,高层(共32层),南,有电梯,310万,"西荟城四期
                                        

                                        宝安
                                        -
                                        沙井"
星河荣御二期 2室2厅69.67m²精装修,2室2厅,69.67㎡,精装,高层(共24层),东南,有电梯,380万,"星河荣御二期
                                        

                                        宝安
                                        -
                                        沙井"
西荟城四期 2室2厅65.39m²满五年,2室2厅,65.39㎡,简装,高层(共32层),南,有电梯,375万,"西荟城四期
                                        

                                        宝安
                                        -
                                        沙井"
西荟城四期 2室2厅64.5m²精装修,2室2厅,64.5㎡,精装,中层(共32层),东,有电梯,400万,"西荟城四期
                                        

                                        宝安
                                        -
                                        沙井"
西荟城四期 2室2厅66.73m²毛坯,2室2厅,66.73㎡,毛坯,低层(共32层),西南,有电梯,330万,"西荟城四期
                                        

                                        宝安
                                        -
                                        沙井"
星河荣御二期 2室2厅69.67m²精装修,2室2厅,69.67㎡,精装,中层(共24层),南,有电梯,380万,"星河荣御二期
                                        

                                        宝安
                                        -
                                        沙井"
清平华府 2室2厅69.85m²精装修,2室2厅,69.85㎡,精装,高层(共33层),南,395万,"清平华府
                                        

                                        宝安
                                        -
                                        沙井"
星河荣御二期 2室2厅69.67m²精装修,2室2厅,69.67㎡,精装,中层(共24层),东南,有电梯,390万,"星河荣御二期
                                        

                                        宝安
                                        -
                                        沙井"
桂芳园七期 东南向，赠送面积有23平，只有契税，价格可议,3室2厅,97.01㎡,简装,低层(共18层),南,有电梯,458万,"桂芳园七期
                                        

                                        龙岗
                                        -
                                        布吉大芬"
东翠花园 户型方正，南北通户型，背面山景，居住安静舒适！,3室2厅,99.48㎡,简装,高层(共7层),南,365万,"东翠花园
                                        

                                        罗湖
                                        -
                                        银湖"
鸿景豪苑 木棉湾C出口 精装两房 东南向 看房方便,2室1厅,42.35㎡,精装,高层(共20层),南,有电梯,190万,"鸿景豪苑
                                        

                                        龙岗
                                        -
                                        布吉街"
海心汇福园 楼下华润万家商超地铁5Fen钟，满五唯一，红本在手,3室2厅,83.54㎡,精装,中层(共30层),南,有电梯,430万,"海心汇福园
                                        

                                        龙岗
                                        -
                                        布吉街"
龙岗大道1号 急售 精装次新三房 满5年  看房方便,3室2厅,89.49㎡,精装,低层(共30层),南,有电梯,443万,"龙岗大道1号
                                        

                                        龙岗
                                        -
                                        布吉南岭"
国展苑 2室2厅54.72m²满五唯一,2室2厅,54.72㎡,精装,中层(共32层),西南,有电梯,190万,"国展苑
                                        

                                        龙岗
                                        -
                                        布吉关"
龙凤雅居 近布吉老街花园大社区全新装修厅出阳台高楼层视野开阔,3室2厅,106.36㎡,精装,高层(共25层),东南,有电梯,504万,"龙凤雅居
                                        

                                        罗湖
                                        -
                                        清水河"
中房怡芬花园 大芬正【地.铁.口】楼梯两房、指导价出售、价格优惠,2室2厅,58.37㎡,简装,高层(共8层),西北,218万,"中房怡芬花园
                                        

                                        龙岗
                                        -
                                        布吉大芬"
南海中心 3室2厅96.92m²满五年,3室2厅,96.92㎡,简装,高层(共29层),北,有电梯,435万,"南海中心
                                        

                                        罗湖
                                        -
                                        东门"
源兴居 真低于指导价好多买住家好房，地铁很近，配套齐,2室2厅,81.69㎡,简装,高层(共32层),东北,有电梯,395万,"源兴居
                                        

                                        罗湖
                                        -
                                        洪湖"
慢城三期 南北通四房，看花园，诚出卖,4室2厅,87.9㎡,精装,低层(共22层),南,有电梯,390万,"慢城三期
                                        

                                        龙岗
                                        -
                                        布吉石芽岭"
桂芳园八期 桂芳园八期三房朝南，有入户花园，己隔好，满五年，,3室2厅,73.09㎡,精装,高层(共16层),南,有电梯,380万,"桂芳园八期
                                        

                                        龙岗
                                        -
                                        布吉大芬"
国展苑 2室1厅54.76m²满五年,2室1厅,54.76㎡,精装,低层(共30层),南,有电梯,168万,"国展苑
                                        

                                        龙岗
                                        -
                                        布吉关"
布吉中心花园 精装166平复式一房可改五房 满5年 朝南  急售,1室1厅,109.42㎡,精装,中层(共28层),南,有电梯,500万,"布吉中心花园
                                        

                                        龙岗
                                        -
                                        布吉街"
茂业城 首付10万   精装三房  满5年  业主急卖,3室2厅,73.4㎡,精装,中层(共33层),南,有电梯,200万,"茂业城
                                        

                                        龙岗
                                        -
                                        布吉大芬"
华业玫瑰四季二期 3室2厅90.97m²满五唯一,3室2厅,90.97㎡,精装,中层(共26层),西北,有电梯,630万,"华业玫瑰四季二期
                                        

                                        龙华
                                        -
                                        红山"
海富花园 3室 满五年红本在手诚心出售业主自住,3室2厅,84.71㎡,简装,高层(共32层),东北,有电梯,358万,"海富花园
                                        

                                        罗湖
                                        -
                                        黄贝岭"
德弘天下华府 3室1厅74m²精装修,3室1厅,74㎡,精装,低层(共48层),东,有电梯,635万,"德弘天下华府
                                        

                                        罗湖
                                        -
                                        翠竹"
鸿荣源尚峻二期 金茂府对面，精装3房，业主急售！,3室2厅,80.06㎡,精装,低层(共44层),东南,有电梯,596万,"鸿荣源尚峻二期
                                        

                                        龙华
                                        -
                                        上塘"
布吉阳光花园三期 红本在手装修保养好大两房急售，税费少交房又快,2室2厅,72.11㎡,简装,高层(共11层),南,有电梯,270万,"布吉阳光花园三期
                                        

                                        龙岗
                                        -
                                        布吉街"
茂业城 2室1厅39.3m²满五唯一,2室1厅,39.3㎡,简装,中层(共8层),南,120万,"茂业城
                                        

                                        龙岗
                                        -
                                        布吉大芬"
桃源居十六区 桃源居16区 09年 电梯两房 楼层好 位置好,2室2厅,65.97㎡,精装,中层(共18层),南,有电梯,350万,"桃源居十六区
                                        

                                        宝安
                                        -
                                        桃源居"
龙岗大道1号 急售！精装三房 满5年 看房方便,3室2厅,98.98㎡,精装,中层(共30层),南,有电梯,445万,"龙岗大道1号
                                        

                                        龙岗
                                        -
                                        布吉南岭"
怡康家园 精装修三房  保养好  诚心卖 交通便利,3室2厅,69.48㎡,简装,高层(共30层),北,有电梯,290万,"怡康家园
                                        

                                        龙岗
                                        -
                                        布吉大芬"
御筑轩 龙华地铁站附近的房子业主诚心卖房，上学和交通方便,3室2厅,84.76㎡,精装,高层(共20层),南,有电梯,500万,"御筑轩
                                        

                                        龙华
                                        -
                                        龙华中心"
汇福花园 3室2厅73.95m²满五年,3室2厅,73.95㎡,精装,中层(共28层),东北,有电梯,280万,"汇福花园
                                        

                                        龙岗
                                        -
                                        布吉大芬"
龙岗大道1号 急售！次新房  满5年 配套成熟 交通便利,1室1厅,42.34㎡,精装,低层(共41层),南,有电梯,210万,"龙岗大道1号
                                        

                                        龙岗
                                        -
                                        布吉南岭"
香荟雅苑 （新上）精装修 保养不错 通透采光好 看房方便,3室2厅,103.94㎡,简装,高层(共12层),北,有电梯,1450万,"香荟雅苑
                                        

                                        福田
                                        -
                                        香蜜湖"
汇福花园 2室2厅70.92m²满五唯一,2室2厅,70.92㎡,简装,低层(共28层),南,有电梯,249万,"汇福花园
                                        

                                        龙岗
                                        -
                                        布吉大芬"
布吉中心花园 急售！首付50万 精装三房 满5年 看房方便,3室2厅,87.1㎡,精装,高层(共27层),南,有电梯,339万,"布吉中心花园
                                        

                                        龙岗
                                        -
                                        布吉街"
坤祥花语岸 首付60万买朝南保养好三房，一步到冬暖夏凉住家好房,3室2厅,89.13㎡,精装,高层(共26层),南,有电梯,360万,"坤祥花语岸
                                        

                                        龙岗
                                        -
                                        布吉街"
洪湖大厦 1室1厅36.9m²满五唯一,1室1厅,36.9㎡,精装,中层(共20层),东,有电梯,160万,"洪湖大厦
                                        

                                        罗湖
                                        -
                                        东门"
坤祥花语馨 3室2厅83.66m²满五唯一,3室2厅,83.66㎡,简装,中层(共31层),南,有电梯,366万,"坤祥花语馨
                                        

                                        龙岗
                                        -
                                        布吉街"
桂芳园八期 4室3厅77.21m²满五唯一,4室3厅,77.21㎡,精装,高层(共16层),南,有电梯,690万,"桂芳园八期
                                        

                                        龙岗
                                        -
                                        布吉大芬"
"可园三期 朝南大三房,送大入户,业主精心装修,拎包入住,",3室2厅,98㎡,精装,低层(共18层),南,有电梯,520万,"可园三期
                                        

                                        龙岗
                                        -
                                        布吉关"
金运家园 精装三房 带100平大露台 满5年 看房方便,3室2厅,83.14㎡,精装,低层(共11层),北,330万,"金运家园
                                        

                                        龙岗
                                        -
                                        布吉街"
银座金钻 1室1厅44.04m²精装修,1室1厅,44.04㎡,精装,低层(共30层),南,有电梯,180万,"银座金钻
                                        

                                        罗湖
                                        -
                                        春风路"
融湖中心城 精装3房 朝南看花园 满5年 低于指导价卖,3室2厅,82.04㎡,精装,中层(共30层),东,有电梯,335万,"融湖中心城
                                        

                                        龙岗
                                        -
                                        平湖"
南景豪庭 新上房源业主香港人卖房后准备退休价格降了再降,3室2厅,75.8㎡,简装,低层(共21层),东南,有电梯,250万,"南景豪庭
                                        

                                        龙岗
                                        -
                                        布吉大芬"
同乐大厦 2室1厅64.03m²满五年,2室1厅,64.03㎡,精装,中层(共30层),西南,有电梯,260万,"同乐大厦
                                        

                                        罗湖
                                        -
                                        东门"
茂业城 2室2厅51.91m²满五唯一,2室2厅,51.91㎡,精装,中层(共8层),南,195万,"茂业城
                                        

                                        龙岗
                                        -
                                        布吉大芬"
布吉中心花园 首付75万 精装两房 满5年 急售   看房方便,2室2厅,74.57㎡,精装,高层(共30层),北,有电梯,290万,"布吉中心花园
                                        

                                        龙岗
                                        -
                                        布吉街"
桃源居六区 （半山豪宅）电梯4房145平 高层 南北通 精装修,4室2厅,89.16㎡,精装,中层(共19层),南,有电梯,805万,"桃源居六区
                                        

                                        宝安
                                        -
                                        桃源居"
国展苑 3室2厅96.98m²满五年,3室2厅,96.98㎡,精装,高层(共30层),南,有电梯,303万,"国展苑
                                        

                                        龙岗
                                        -
                                        布吉关"
桂芳园一期 5室2厅61.96m²满五唯一,5室2厅,61.96㎡,简装,高层(共5层),南,345万,"桂芳园一期
                                        

                                        龙岗
                                        -
                                        布吉大芬"
东方半岛花园 2室2厅71.19m²满五唯一,2室2厅,71.19㎡,简装,中层(共12层),南,有电梯,250万,"东方半岛花园
                                        

                                        龙岗
                                        -
                                        布吉大芬"
康达尔花园四期 3室2厅93.55m²满五唯一,3室2厅,93.55㎡,精装,低层(共20层),东,有电梯,325万,"康达尔花园四期
                                        

                                        龙岗
                                        -
                                        布吉大芬"
友联花园 2室1厅56.64m²精装修,2室1厅,56.64㎡,精装,低层(共7层),西南,215万,"友联花园
                                        

                                        龙岗
                                        -
                                        布吉大芬"
国展苑 2室2厅73.17m²满五唯一,2室2厅,73.17㎡,精装,高层(共34层),南,有电梯,225万,"国展苑
                                        

                                        龙岗
                                        -
                                        布吉关"
康达尔花园四期 2室2厅70.5m²满五年,2室2厅,70.5㎡,精装,低层(共24层),南,有电梯,243万,"康达尔花园四期
                                        

                                        龙岗
                                        -
                                        布吉大芬"
桂芳园一期 3室2厅75.57m²满五唯一,3室2厅,75.57㎡,简装,低层(共5层),东南,350万,"桂芳园一期
                                        

                                        龙岗
                                        -
                                        布吉大芬"
桂芳园八期 2室2厅72.86m²精装修,2室2厅,72.86㎡,精装,高层(共18层),东北,有电梯,410万,"桂芳园八期
                                        

                                        龙岗
                                        -
                                        布吉大芬"
康达尔花园四期 3室2厅93.55m²满五唯一,3室2厅,93.55㎡,精装,中层(共20层),南,有电梯,399万,"康达尔花园四期
                                        

                                        龙岗
                                        -
                                        布吉大芬"
茂业城 3室2厅73.4m²满五年,3室2厅,73.4㎡,精装,中层(共33层),南,有电梯,220万,"茂业城
                                        

                                        龙岗
                                        -
                                        布吉大芬"
和谐家园 3室2厅67.84m²精装修,3室2厅,67.84㎡,精装,中层(共34层),东南,有电梯,408万,"和谐家园
                                        

                                        龙岗
                                        -
                                        布吉大芬"
龙凤雅居 2室2厅64.16m²满五唯一,2室2厅,64.16㎡,简装,中层(共25层),北,有电梯,280万,"龙凤雅居
                                        

                                        罗湖
                                        -
                                        清水河"
帝景峰 3室2厅72.56m²满五唯一,3室2厅,72.56㎡,简装,中层(共35层),南,有电梯,220万,"帝景峰
                                        

                                        龙岗
                                        -
                                        布吉大芬"
大族河山 4室2厅117.99m²满五年,4室2厅,117.99㎡,精装,中层(共33层),南,有电梯,590万,"大族河山
                                        

                                        龙岗
                                        -
                                        布吉南岭"
和谐家园 3室2厅69.15m²满五唯一,3室2厅,69.15㎡,精装,中层(共34层),东南,有电梯,370万,"和谐家园
                                        

                                        龙岗
                                        -
                                        布吉大芬"
余岭山庄 3室2厅85.01m²普通装修,3室2厅,85.01㎡,简装,中层(共7层),东南,230万,"余岭山庄
                                        

                                        龙岗
                                        -
                                        龙岗中心城"
星湖花园 2室1厅54.95m²满五唯一,2室1厅,54.95㎡,简装,中层(共7层),南,260万,"星湖花园
                                        

                                        罗湖
                                        -
                                        银湖"
桂芳园四期 4室2厅96.68m²满五年,4室2厅,96.68㎡,简装,中层(共11层),东南,有电梯,365万,"桂芳园四期
                                        

                                        龙岗
                                        -
                                        布吉大芬"
布吉中心花园 3室2厅82.78m²满五唯一,3室2厅,82.78㎡,精装,中层(共28层),南,有电梯,368万,"布吉中心花园
                                        

                                        龙岗
                                        -
                                        布吉街"
一半山 2室2厅64.3m²满五唯一,2室2厅,64.3㎡,精装,中层(共20层),南,有电梯,275万,"一半山
                                        

                                        龙岗
                                        -
                                        布吉南岭"
坤祥花语馨 3室2厅89.07m²满五唯一,3室2厅,89.07㎡,精装,高层(共31层),南,有电梯,362万,"坤祥花语馨
                                        

                                        龙岗
                                        -
                                        布吉街"
万科公园里三期 3室2厅86.95m²精装修,3室2厅,86.95㎡,精装,中层(共31层),南,有电梯,430万,"万科公园里三期
                                        

                                        龙岗
                                        -
                                        布吉南岭"
中翠花园 2室2厅71.62m²满五唯一,2室2厅,71.62㎡,简装,高层(共11层),南,有电梯,268万,"中翠花园
                                        

                                        龙岗
                                        -
                                        布吉大芬"
汇福花园 3室2厅85.43m²满五唯一,3室2厅,85.43㎡,简装,低层(共8层),东南,270万,"汇福花园
                                        

                                        龙岗
                                        -
                                        布吉大芬"
桂芳园六期 5室2厅127.7m²满五年,5室2厅,127.7㎡,精装,低层(共18层),西北,有电梯,510万,"桂芳园六期
                                        

                                        龙岗
                                        -
                                        布吉大芬"
万科公园6号 3室2厅86.74m²满五年,3室2厅,86.74㎡,精装,中层(共40层),南,有电梯,410万,"万科公园6号
                                        

                                        龙岗
                                        -
                                        布吉南岭"
融湖中心城 9室3厅236.97m²满五唯一,9室3厅,236.97㎡,毛坯,高层(共30层),南,有电梯,980万,"融湖中心城
                                        

                                        龙岗
                                        -
                                        平湖"
荣超花园 3室2厅90.52m²精装修,3室2厅,90.52㎡,精装,高层(共8层),南,258万,"荣超花园
                                        

                                        龙岗
                                        -
                                        布吉关"
星都豪庭 4室2厅87.35m²满五唯一,4室2厅,87.35㎡,精装,中层(共33层),西北,有电梯,550万,"星都豪庭
                                        

                                        龙岗
                                        -
                                        布吉大芬"
荣超花园 2室2厅70.95m²精装修,2室2厅,70.95㎡,精装,高层(共23层),北,有电梯,260万,"荣超花园
                                        

                                        龙岗
                                        -
                                        布吉关"
龙凤雅居 1室0厅32.49m²满五唯一,1室0厅,32.49㎡,简装,高层(共25层),南,有电梯,145万,"龙凤雅居
                                        

                                        罗湖
                                        -
                                        清水河"
桂芳园六期 3室2厅81.69m²满五唯一,3室2厅,81.69㎡,简装,低层(共16层),东,有电梯,323万,"桂芳园六期
                                        

                                        龙岗
                                        -
                                        布吉大芬"
祥云苑 2室2厅67.29m²满五唯一,2室2厅,67.29㎡,精装,中层(共8层),南,243万,"祥云苑
                                        

                                        龙岗
                                        -
                                        布吉大芬"
坤祥花语岸 2室2厅65.57m²精装修,2室2厅,65.57㎡,精装,中层(共26层),南,有电梯,320万,"坤祥花语岸
                                        

                                        龙岗
                                        -
                                        布吉街"
桂芳园五期 3室2厅91.06m²满五唯一,3室2厅,91.06㎡,精装,中层(共11层),东南,有电梯,380万,"桂芳园五期
                                        

                                        龙岗
                                        -
                                        布吉大芬"
国展苑 2室2厅73.17m²满五唯一,2室2厅,73.17㎡,简装,中层(共34层),东,有电梯,238万,"国展苑
                                        

                                        龙岗
                                        -
                                        布吉关"
布吉中心花园 1室1厅43.13m²满五年,1室1厅,43.13㎡,精装,高层(共28层),南,有电梯,166万,"布吉中心花园
                                        

                                        龙岗
                                        -
                                        布吉街"
坤祥花语馨 3室2厅82.78m²满五唯一,3室2厅,82.78㎡,精装,中层(共31层),南,有电梯,380万,"坤祥花语馨
                                        

                                        龙岗
                                        -
                                        布吉街"
布吉中心花园 3室2厅103.41m²满五唯一,3室2厅,103.41㎡,精装,低层(共29层),南,有电梯,460万,"布吉中心花园
                                        

                                        龙岗
                                        -
                                        布吉街"
帝景峰 3室2厅67.47m²满五唯一,3室2厅,67.47㎡,精装,中层(共35层),南,有电梯,238万,"帝景峰
                                        

                                        龙岗
                                        -
                                        布吉大芬"
国展苑 2室2厅78.45m²满五唯一,2室2厅,78.45㎡,精装,中层(共34层),东北,有电梯,278万,"国展苑
                                        

                                        龙岗
                                        -
                                        布吉关"
